2,Demse,1.5479058,1.6235021,1.6191785,1.6056339,1.5694615,1.4453099,1.2728043,1.1096494,0.80492,0.51821953,0.2569379,0.07393657,-0.19998045,-0.49073303,-0.7435316,-0.96883434,-1.1487255,-1.1457162,-1.2156851,-0.900877,-0.76159894,-0.7133137,-0.7030959,-0.73881894,-0.68189347,-0.5903975,-0.4771512,-0.52767104,-0.7450988,-0.6940744,
20,Dense,1.9758091,1.7290353,1.5389454,1.3173147,1.0902464,1.0827736,0.9814939,0.903245,0.6609764,0.4987371,0.3528864,0.22905928,0.15963124,0.06881417,0.034387354,-0.10406748,-0.2317103,-0.32641277,-0.41728264,-0.48041314,-0.5699376,-0.6735747,-0.84459984,-0.9650192,-1.085627,-1.1895667,-1.2921362,-1.3800548,-1.4832742,-1.5797143,
